   Time[sec]         u[ft/s]           v[ft/s]           w[ft/s]           p[rad/s]          q[rad/s]          r[rad/s]          x[ft]             y[ft]             z[ft]             alpha[deg]        beta[deg]         phi[deg]          psi[deg]          eo                e1            
   2.817900000E+02   6.330070100E+02   0.000000000E+00   3.531554477E+01   0.000000000E+00  -1.119834121E-06   0.000000000E+00   1.786553342E+05   0.000000000E+00  -1.500012568E+04   3.193228843E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119130E-01   0.000000000E+00
   2.818000000E+02   6.330070143E+02   0.000000000E+00   3.531554489E+01   0.000000000E+00  -1.119313067E-06   0.000000000E+00   1.786616741E+05   0.000000000E+00  -1.500012561E+04   3.193228832E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119131E-01   0.000000000E+00
   2.818100000E+02   6.330070186E+02   0.000000000E+00   3.531554501E+01   0.000000000E+00  -1.118791604E-06   0.000000000E+00   1.786680140E+05   0.000000000E+00  -1.500012554E+04   3.193228821E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119133E-01   0.000000000E+00
   2.818200000E+02   6.330070228E+02   0.000000000E+00   3.531554513E+01   0.000000000E+00  -1.118269731E-06   0.000000000E+00   1.786743539E+05   0.000000000E+00  -1.500012548E+04   3.193228811E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119134E-01   0.000000000E+00
   2.818300000E+02   6.330070271E+02   0.000000000E+00   3.531554525E+01   0.000000000E+00  -1.117747449E-06   0.000000000E+00   1.786806939E+05   0.000000000E+00  -1.500012541E+04   3.193228800E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119136E-01   0.000000000E+00
   2.818400000E+02   6.330070314E+02   0.000000000E+00   3.531554537E+01   0.000000000E+00  -1.117224757E-06   0.000000000E+00   1.786870338E+05   0.000000000E+00  -1.500012534E+04   3.193228789E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119138E-01   0.000000000E+00
   2.818500000E+02   6.330070357E+02   0.000000000E+00   3.531554549E+01   0.000000000E+00  -1.116701656E-06   0.000000000E+00   1.786933737E+05   0.000000000E+00  -1.500012527E+04   3.193228778E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119139E-01   0.000000000E+00
   2.818600000E+02   6.330070400E+02   0.000000000E+00   3.531554562E+01   0.000000000E+00  -1.116178147E-06   0.000000000E+00   1.786997136E+05   0.000000000E+00  -1.500012520E+04   3.193228768E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119141E-01   0.000000000E+00
   2.818700000E+02   6.330070443E+02   0.000000000E+00   3.531554574E+01   0.000000000E+00  -1.115654229E-06   0.000000000E+00   1.787060535E+05   0.000000000E+00  -1.500012513E+04   3.193228757E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119142E-01   0.000000000E+00
   2.818800000E+02   6.330070486E+02   0.000000000E+00   3.531554586E+01   0.000000000E+00  -1.115129903E-06   0.000000000E+00   1.787123934E+05   0.000000000E+00  -1.500012506E+04   3.193228746E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119144E-01   0.000000000E+00
   2.818900000E+02   6.330070529E+02   0.000000000E+00   3.531554598E+01   0.000000000E+00  -1.114605169E-06   0.000000000E+00   1.787187333E+05   0.000000000E+00  -1.500012499E+04   3.193228736E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119145E-01   0.000000000E+00
   2.819000000E+02   6.330070572E+02   0.000000000E+00   3.531554610E+01   0.000000000E+00  -1.114080027E-06   0.000000000E+00   1.787250733E+05   0.000000000E+00  -1.500012493E+04   3.193228725E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119147E-01   0.000000000E+00
   2.819100000E+02   6.330070615E+02   0.000000000E+00   3.531554622E+01   0.000000000E+00  -1.113554478E-06   0.000000000E+00   1.787314132E+05   0.000000000E+00  -1.500012486E+04   3.193228714E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119148E-01   0.000000000E+00
   2.819200000E+02   6.330070658E+02   0.000000000E+00   3.531554634E+01   0.000000000E+00  -1.113028522E-06   0.000000000E+00   1.787377531E+05   0.000000000E+00  -1.500012479E+04   3.193228703E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119150E-01   0.000000000E+00
   2.819300000E+02   6.330070701E+02   0.000000000E+00   3.531554646E+01   0.000000000E+00  -1.112502158E-06   0.000000000E+00   1.787440930E+05   0.000000000E+00  -1.500012472E+04   3.193228693E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119152E-01   0.000000000E+00
   2.819400000E+02   6.330070744E+02   0.000000000E+00   3.531554659E+01   0.000000000E+00  -1.111975388E-06   0.000000000E+00   1.787504329E+05   0.000000000E+00  -1.500012465E+04   3.193228682E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119153E-01   0.000000000E+00
   2.819500000E+02   6.330070788E+02   0.000000000E+00   3.531554671E+01   0.000000000E+00  -1.111448211E-06   0.000000000E+00   1.787567728E+05   0.000000000E+00  -1.500012458E+04   3.193228671E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119155E-01   0.000000000E+00
   2.819600000E+02   6.330070831E+02   0.000000000E+00   3.531554683E+01   0.000000000E+00  -1.110920628E-06   0.000000000E+00   1.787631127E+05   0.000000000E+00  -1.500012451E+04   3.193228660E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119156E-01   0.000000000E+00
   2.819700000E+02   6.330070874E+02   0.000000000E+00   3.531554695E+01   0.000000000E+00  -1.110392639E-06   0.000000000E+00   1.787694527E+05   0.000000000E+00  -1.500012444E+04   3.193228650E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119158E-01   0.000000000E+00
   2.819800000E+02   6.330070917E+02   0.000000000E+00   3.531554707E+01   0.000000000E+00  -1.109864244E-06   0.000000000E+00   1.787757926E+05   0.000000000E+00  -1.500012437E+04   3.193228639E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119159E-01   0.000000000E+00
   2.819900000E+02   6.330070961E+02   0.000000000E+00   3.531554720E+01   0.000000000E+00  -1.109335444E-06   0.000000000E+00   1.787821325E+05   0.000000000E+00  -1.500012430E+04   3.193228628E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119161E-01   0.000000000E+00
   2.820000000E+02   6.330071004E+02   0.000000000E+00   3.531554732E+01   0.000000000E+00  -1.108806239E-06   0.000000000E+00   1.787884724E+05   0.000000000E+00  -1.500012423E+04   3.193228617E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119162E-01   0.000000000E+00
   2.820100000E+02   6.330071048E+02   0.000000000E+00   3.531554744E+01   0.000000000E+00  -1.108276628E-06   0.000000000E+00   1.787948123E+05   0.000000000E+00  -1.500012416E+04   3.193228606E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119164E-01   0.000000000E+00
   2.820200000E+02   6.330071091E+02   0.000000000E+00   3.531554756E+01   0.000000000E+00  -1.107746613E-06   0.000000000E+00   1.788011522E+05   0.000000000E+00  -1.500012409E+04   3.193228596E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119165E-01   0.000000000E+00
   2.820300000E+02   6.330071134E+02   0.000000000E+00   3.531554769E+01   0.000000000E+00  -1.107216193E-06   0.000000000E+00   1.788074921E+05   0.000000000E+00  -1.500012402E+04   3.193228585E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119167E-01   0.000000000E+00
   2.820400000E+02   6.330071178E+02   0.000000000E+00   3.531554781E+01   0.000000000E+00  -1.106685369E-06   0.000000000E+00   1.788138321E+05   0.000000000E+00  -1.500012395E+04   3.193228574E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119169E-01   0.000000000E+00
   2.820500000E+02   6.330071221E+02   0.000000000E+00   3.531554793E+01   0.000000000E+00  -1.106154142E-06   0.000000000E+00   1.788201720E+05   0.000000000E+00  -1.500012388E+04   3.193228563E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119170E-01   0.000000000E+00
   2.820600000E+02   6.330071265E+02   0.000000000E+00   3.531554805E+01   0.000000000E+00  -1.105622510E-06   0.000000000E+00   1.788265119E+05   0.000000000E+00  -1.500012381E+04   3.193228552E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119172E-01   0.000000000E+00
   2.820700000E+02   6.330071309E+02   0.000000000E+00   3.531554818E+01   0.000000000E+00  -1.105090475E-06   0.000000000E+00   1.788328518E+05   0.000000000E+00  -1.500012374E+04   3.193228541E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119173E-01   0.000000000E+00
   2.820800000E+02   6.330071352E+02   0.000000000E+00   3.531554830E+01   0.000000000E+00  -1.104558036E-06   0.000000000E+00   1.788391917E+05   0.000000000E+00  -1.500012367E+04   3.193228531E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119175E-01   0.000000000E+00
   2.820900000E+02   6.330071396E+02   0.000000000E+00   3.531554842E+01   0.000000000E+00  -1.104025195E-06   0.000000000E+00   1.788455316E+05   0.000000000E+00  -1.500012360E+04   3.193228520E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119176E-01   0.000000000E+00
   2.821000000E+02   6.330071440E+02   0.000000000E+00   3.531554855E+01   0.000000000E+00  -1.103491951E-06   0.000000000E+00   1.788518715E+05   0.000000000E+00  -1.500012353E+04   3.193228509E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119178E-01   0.000000000E+00
   2.821100000E+02   6.330071483E+02   0.000000000E+00   3.531554867E+01   0.000000000E+00  -1.102958305E-06   0.000000000E+00   1.788582115E+05   0.000000000E+00  -1.500012346E+04   3.193228498E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119179E-01   0.000000000E+00
   2.821200000E+02   6.330071527E+02   0.000000000E+00   3.531554879E+01   0.000000000E+00  -1.102424256E-06   0.000000000E+00   1.788645514E+05   0.000000000E+00  -1.500012339E+04   3.193228487E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119181E-01   0.000000000E+00
   2.821300000E+02   6.330071571E+02   0.000000000E+00   3.531554892E+01   0.000000000E+00  -1.101889805E-06   0.000000000E+00   1.788708913E+05   0.000000000E+00  -1.500012332E+04   3.193228476E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119182E-01   0.000000000E+00
   2.821400000E+02   6.330071614E+02   0.000000000E+00   3.531554904E+01   0.000000000E+00  -1.101354953E-06   0.000000000E+00   1.788772312E+05   0.000000000E+00  -1.500012325E+04   3.193228465E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119184E-01   0.000000000E+00
   2.821500000E+02   6.330071658E+02   0.000000000E+00   3.531554916E+01   0.000000000E+00  -1.100819699E-06   0.000000000E+00   1.788835711E+05   0.000000000E+00  -1.500012318E+04   3.193228454E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119185E-01   0.000000000E+00
   2.821600000E+02   6.330071702E+02   0.000000000E+00   3.531554929E+01   0.000000000E+00  -1.100284044E-06   0.000000000E+00   1.788899110E+05   0.000000000E+00  -1.500012311E+04   3.193228444E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119187E-01   0.000000000E+00
   2.821700000E+02   6.330071746E+02   0.000000000E+00   3.531554941E+01   0.000000000E+00  -1.099747987E-06   0.000000000E+00   1.788962510E+05   0.000000000E+00  -1.500012304E+04   3.193228433E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119189E-01   0.000000000E+00
   2.821800000E+02   6.330071790E+02   0.000000000E+00   3.531554953E+01   0.000000000E+00  -1.099211531E-06   0.000000000E+00   1.789025909E+05   0.000000000E+00  -1.500012297E+04   3.193228422E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119190E-01   0.000000000E+00
   2.821900000E+02   6.330071834E+02   0.000000000E+00   3.531554966E+01   0.000000000E+00  -1.098674673E-06   0.000000000E+00   1.789089308E+05   0.000000000E+00  -1.500012290E+04   3.193228411E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119192E-01   0.000000000E+00
   2.822000000E+02   6.330071878E+02   0.000000000E+00   3.531554978E+01   0.000000000E+00  -1.098137416E-06   0.000000000E+00   1.789152707E+05   0.000000000E+00  -1.500012283E+04   3.193228400E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119193E-01   0.000000000E+00
   2.822100000E+02   6.330071922E+02   0.000000000E+00   3.531554991E+01   0.000000000E+00  -1.097599759E-06   0.000000000E+00   1.789216106E+05   0.000000000E+00  -1.500012276E+04   3.193228389E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119195E-01   0.000000000E+00
   2.822200000E+02   6.330071966E+02   0.000000000E+00   3.531555003E+01   0.000000000E+00  -1.097061701E-06   0.000000000E+00   1.789279505E+05   0.000000000E+00  -1.500012268E+04   3.193228378E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119196E-01   0.000000000E+00
   2.822300000E+02   6.330072010E+02   0.000000000E+00   3.531555016E+01   0.000000000E+00  -1.096523245E-06   0.000000000E+00   1.789342904E+05   0.000000000E+00  -1.500012261E+04   3.193228367E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119198E-01   0.000000000E+00
   2.822400000E+02   6.330072054E+02   0.000000000E+00   3.531555028E+01   0.000000000E+00  -1.095984389E-06   0.000000000E+00   1.789406304E+05   0.000000000E+00  -1.500012254E+04   3.193228356E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119199E-01   0.000000000E+00
   2.822500000E+02   6.330072098E+02   0.000000000E+00   3.531555041E+01   0.000000000E+00  -1.095445134E-06   0.000000000E+00   1.789469703E+05   0.000000000E+00  -1.500012247E+04   3.193228345E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119201E-01   0.000000000E+00
   2.822600000E+02   6.330072142E+02   0.000000000E+00   3.531555053E+01   0.000000000E+00  -1.094905481E-06   0.000000000E+00   1.789533102E+05   0.000000000E+00  -1.500012240E+04   3.193228334E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119202E-01   0.000000000E+00
   2.822700000E+02   6.330072187E+02   0.000000000E+00   3.531555065E+01   0.000000000E+00  -1.094365429E-06   0.000000000E+00   1.789596501E+05   0.000000000E+00  -1.500012233E+04   3.193228323E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119204E-01   0.000000000E+00
   2.822800000E+02   6.330072231E+02   0.000000000E+00   3.531555078E+01   0.000000000E+00  -1.093824979E-06   0.000000000E+00   1.789659900E+05   0.000000000E+00  -1.500012226E+04   3.193228312E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119205E-01   0.000000000E+00
   2.822900000E+02   6.330072275E+02   0.000000000E+00   3.531555090E+01   0.000000000E+00  -1.093284131E-06   0.000000000E+00   1.789723299E+05   0.000000000E+00  -1.500012218E+04   3.193228301E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119207E-01   0.000000000E+00
   2.823000000E+02   6.330072319E+02   0.000000000E+00   3.531555103E+01   0.000000000E+00  -1.092742886E-06   0.000000000E+00   1.789786699E+05   0.000000000E+00  -1.500012211E+04   3.193228290E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119208E-01   0.000000000E+00
   2.823100000E+02   6.330072364E+02   0.000000000E+00   3.531555115E+01   0.000000000E+00  -1.092201243E-06   0.000000000E+00   1.789850098E+05   0.000000000E+00  -1.500012204E+04   3.193228279E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119210E-01   0.000000000E+00
   2.823200000E+02   6.330072408E+02   0.000000000E+00   3.531555128E+01   0.000000000E+00  -1.091659203E-06   0.000000000E+00   1.789913497E+05   0.000000000E+00  -1.500012197E+04   3.193228268E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119211E-01   0.000000000E+00
   2.823300000E+02   6.330072452E+02   0.000000000E+00   3.531555141E+01   0.000000000E+00  -1.091116766E-06   0.000000000E+00   1.789976896E+05   0.000000000E+00  -1.500012190E+04   3.193228257E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119213E-01   0.000000000E+00
   2.823400000E+02   6.330072497E+02   0.000000000E+00   3.531555153E+01   0.000000000E+00  -1.090573932E-06   0.000000000E+00   1.790040295E+05   0.000000000E+00  -1.500012183E+04   3.193228246E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119214E-01   0.000000000E+00
   2.823500000E+02   6.330072541E+02   0.000000000E+00   3.531555166E+01   0.000000000E+00  -1.090030702E-06   0.000000000E+00   1.790103694E+05   0.000000000E+00  -1.500012175E+04   3.193228235E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119216E-01   0.000000000E+00
   2.823600000E+02   6.330072586E+02   0.000000000E+00   3.531555178E+01   0.000000000E+00  -1.089487076E-06   0.000000000E+00   1.790167094E+05   0.000000000E+00  -1.500012168E+04   3.193228224E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119218E-01   0.000000000E+00
   2.823700000E+02   6.330072630E+02   0.000000000E+00   3.531555191E+01   0.000000000E+00  -1.088943054E-06   0.000000000E+00   1.790230493E+05   0.000000000E+00  -1.500012161E+04   3.193228213E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119219E-01   0.000000000E+00
   2.823800000E+02   6.330072675E+02   0.000000000E+00   3.531555203E+01   0.000000000E+00  -1.088398636E-06   0.000000000E+00   1.790293892E+05   0.000000000E+00  -1.500012154E+04   3.193228202E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119221E-01   0.000000000E+00
   2.823900000E+02   6.330072719E+02   0.000000000E+00   3.531555216E+01   0.000000000E+00  -1.087853823E-06   0.000000000E+00   1.790357291E+05   0.000000000E+00  -1.500012146E+04   3.193228191E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119222E-01   0.000000000E+00
   2.824000000E+02   6.330072764E+02   0.000000000E+00   3.531555229E+01   0.000000000E+00  -1.087308615E-06   0.000000000E+00   1.790420690E+05   0.000000000E+00  -1.500012139E+04   3.193228180E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119224E-01   0.000000000E+00
